"julia_version_prefix","client_type","date","request_addrs","request_count","successes","cache_misses","body_bytes_sent","request_time"
"1.8.0","ci","2023-08-23",52,4617,4308,27,4220731533,47.564
"1.8.0","ci","2023-08-24",52,5846,5481,35,5716180160,46.349
"1.8.0","ci","2023-08-25",56,4538,4213,22,3703835906,66.817
"1.8.0","ci","2023-08-26",51,2154,1948,4,1082549388,11.502
"1.8.0","ci","2023-08-27",55,2405,2174,6,1136592151,31.61
"1.8.0","ci","2023-08-28",50,3146,2846,5,1978011615,56.686
"1.8.0","ci","2023-08-29",51,3596,3319,16,2692423303,331.47
"1.8.0","ci","2023-08-30",56,5001,4635,25,4337018385,126.034
"1.8.0","ci","2023-08-31",58,4389,4097,32,4169390254,81.963
"1.8.0","ci","2023-09-01",61,4648,4314,27,3949714934,55.362
"1.8.0","ci","2023-09-02",50,2185,1982,3,1077898279,12.868
"1.8.0","ci","2023-09-03",49,2221,2010,3,1084889251,5.337
"1.8.0","ci","2023-09-04",63,5118,4775,32,4500679260,170.269
"1.8.0","ci","2023-09-05",67,3964,3648,17,2789714308,42.008
"1.8.0","ci","2023-09-06",52,2820,2547,6,1360389267,46.708
"1.8.0","ci","2023-09-07",56,7577,7182,54,8017259141,120.857
"1.8.0","ci","2023-09-08",51,10818,10363,69,9979465834,124.604
"1.8.0","ci","2023-09-09",51,2662,2445,7,1500715540,11.271
"1.8.0","ci","2023-09-10",49,1876,1681,0,738338297,9.716
"1.8.0","ci","2023-09-11",60,10233,9706,61,9361424569,138.361
"1.8.0","ci","2023-09-12",60,9147,8689,58,7875736624,590.378
"1.8.0","ci","2023-09-13",55,7990,7619,50,7204032376,1158.114
"1.8.0","ci","2023-09-14",66,9275,8835,61,8631167130,411.313
"1.8.0","ci","2023-09-15",52,9271,8867,66,8396380620,85.821
"1.8.0","ci","2023-09-16",55,3118,2895,10,2456853452,66.84
"1.8.0","ci","2023-09-17",50,2427,2213,5,1344923426,53.431
"1.8.0","ci","2023-09-18",57,7393,6995,42,6464918731,72.887
"1.8.0","ci","2023-09-19",125,9669,9057,53,10091624137,937.592
"1.8.0","ci","2023-09-20",51,7650,7272,47,6531782060,422.022
"1.8.0","ci","2023-09-21",65,8485,8088,47,7069453381,402.482
"1.8.0","ci","2023-09-22",66,6811,6430,47,5590115405,163.873
"1.8.0","ci","2023-09-23",52,2483,2268,5,1363352196,23.274
"1.8.0","ci","2023-09-24",49,3006,2782,10,1933704662,19.012
"1.8.0","ci","2023-09-25",77,7117,6693,41,5796874718,118.678
"1.8.0","ci","2023-09-26",57,14231,13683,104,13446279813,320.893
"1.8.0","ci","2023-09-27",52,13469,12897,79,12789299811,341.527
"1.8.0","ci","2023-09-28",54,12842,12307,84,11895314874,171.473
"1.8.0","ci","2023-09-29",51,11922,11447,84,11143446034,400.543
"1.8.0","ci","2023-09-30",48,2437,2238,5,1321332246,8.83
"1.8.0","ci","2023-10-01",50,2459,2247,5,1334920965,73.342
"1.8.0","ci","2023-10-02",50,10462,10038,75,9886921902,533.472
"1.8.0","ci","2023-10-03",57,9164,8723,54,8224734991,144.386
"1.8.0","ci","2023-10-04",55,8428,8031,49,7919375913,211.633
"1.8.0","ci","2023-10-05",52,8623,8244,33,7570165880,515.975
"1.8.0","ci","2023-10-06",58,7390,7071,19,7279700896,1975.593
"1.8.0","ci","2023-10-07",52,1924,1720,0,720688467,34.569
"1.8.0","ci","2023-10-08",50,2362,2157,1,1383574859,43.688
"1.8.0","ci","2023-10-09",61,3334,3037,7,2244556889,595.768
"1.8.0","ci","2023-10-10",74,10101,9670,43,8557994611,511.813
"1.8.0","ci","2023-10-11",67,11945,11488,45,10447602990,1867.508
"1.8.0","ci","2023-10-12",52,8061,7627,27,10658718160,1899.266
"1.8.0","ci","2023-10-13",48,11897,11482,55,12999248043,300.032
"1.8.0","ci","2023-10-14",51,3067,2838,6,1960111013,17.735
"1.8.0","ci","2023-10-15",50,2672,2448,5,1390245813,13.553
"1.8.0","ci","2023-10-16",57,11629,11164,50,11877903807,266.632
"1.8.0","ci","2023-10-17",56,11956,11473,54,10611745745,108.235
"1.8.0","ci","2023-10-18",56,7586,7258,23,7553732052,1042.027
"1.8.0","ci","2023-10-19",66,11985,11532,46,10987679859,84.231
"1.8.0","ci","2023-10-20",56,9893,9455,42,9902394709,211.958
"1.8.0","ci","2023-10-21",56,2748,2520,5,1412271507,14.261
"1.8.0","ci","2023-10-22",50,2579,2361,2,1358137685,12.825
"1.8.0","ci","2023-10-23",61,5193,4789,13,4036991038,26.17
"1.8.0","ci","2023-10-24",59,5380,4970,15,4694632709,1554.006
"1.8.0","ci","2023-10-25",76,8511,7964,25,8579032583,2338.043
"1.8.0","ci","2023-10-26",58,5303,4924,19,4319427419,124.394
"1.8.0","ci","2023-10-27",54,4864,4561,12,4486018517,123.868
"1.8.0","ci","2023-10-28",52,3395,3155,9,2598509875,20.159
"1.8.0","ci","2023-10-29",54,2402,2178,6,1312876363,16.096
"1.8.0","ci","2023-10-30",59,9990,9518,33,10374782985,13192.186
"1.8.0","ci","2023-10-31",93,9776,9167,33,10042487957,2660.876
"1.8.0","ci","2023-11-01",74,6530,5987,15,5841734124,548.971
"1.8.0","ci","2023-11-02",56,7025,6503,41,6234958222,549.348
"1.8.0","ci","2023-11-03",89,8724,8065,37,8115757494,71.526
"1.8.0","ci","2023-11-04",59,3090,2826,12,1638003374,17.185
"1.8.0","ci","2023-11-05",58,2680,2433,15,1072455603,12.498
"1.8.0","ci","2023-11-06",55,13005,12296,120,21240342607,198.176
"1.8.0","ci","2023-11-20",23,265,196,2,217025429,0.789
"1.8.0","ci","2023-11-21",84,11667,11200,60,14538542504,58.687
"1.8.0","ci","2023-11-22",99,6648,6123,27,7214763324,21.9
"1.8.0","ci","2023-11-23",36,4314,4003,13,4769061647,11.94
"1.8.0","ci","2023-11-24",9,3179,2979,12,3385912716,11.087
"1.8.0","ci","2023-11-25",2,1403,1336,7,1592123737,7.131
"1.8.0","ci","2023-11-26",2,319,294,1,349102404,0.574
"1.8.0","ci","2023-11-27",68,5773,5304,21,5852242344,27.284
"1.8.0","ci","2023-11-28",134,4718,4242,43,4246954726,20.765
"1.8.0","ci","2023-11-29",70,5385,4899,20,6783042044,22.047
"1.8.0","ci","2023-11-30",78,4446,4049,28,4713029387,17.047
"1.8.0","ci","2023-12-01",68,4179,3856,27,5225204191,23.492
"1.8.0","ci","2023-12-02",4,716,685,2,819186504,3.693
"1.8.0","ci","2023-12-03",2,738,697,1,1017386356,3.866
"1.8.0","ci","2023-12-04",58,7208,6773,41,8928947250,47.328
"1.8.0","ci","2023-12-05",89,5872,5425,22,7729900368,29.947
"1.8.0","ci","2023-12-06",153,5782,5113,31,5949826817,21.476
"1.8.0","ci","2023-12-07",138,7122,6523,39,11200304943,42.135
"1.8.0","ci","2023-12-08",143,8715,7997,38,10731895342,38.454
"1.8.0","ci","2023-12-09",27,2971,2760,15,4732561750,21.209
"1.8.0","ci","2023-12-10",11,1420,1337,4,2298672824,8.236
"1.8.0","ci","2023-12-11",210,4729,3929,15,6435502423,33.027
"1.8.0","ci","2023-12-12",153,6459,5730,29,9994353749,53.509
"1.8.0","ci","2023-12-13",122,4299,3685,15,7341640998,37.899
"1.8.0","ci","2023-12-14",193,9432,8339,35,17275172036,84.249
"1.8.0","ci","2023-12-15",192,6394,5403,10,10412978771,47.782
"1.8.0","ci","2023-12-16",12,2886,2738,17,6275943459,31.612
"1.8.0","ci","2023-12-17",4,909,856,2,1131309420,4.729
"1.8.0","ci","2023-12-18",277,8624,7180,21,11789007889,60.783
"1.8.0","ci","2023-12-19",376,11251,9408,52,9492063194,40.781
"1.8.0","ci","2023-12-20",271,10359,9070,64,9055192903,35.814
"1.8.0","ci","2023-12-21",223,7268,6218,43,5355088595,20.91
"1.8.0","ci","2023-12-22",252,7504,6379,46,5037243655,22.347
"1.8.0","ci","2023-12-23",2,1216,1167,7,1584508674,5.777
"1.8.0","ci","2023-12-24",2,296,274,1,563439689,2.463
"1.8.0","ci","2023-12-25",4,487,419,1,656356599,3.809
"1.8.0","ci","2023-12-26",3,574,536,1,486526489,2.543
"1.8.0","ci","2023-12-27",13,1620,1509,9,1674119228,7.644
"1.8.0","ci","2023-12-28",52,3119,2875,13,2952371111,10.328
"1.8.0","ci","2023-12-29",2,1116,1055,16,1424867916,11.404
"1.8.0","ci","2023-12-30",2,221,208,0,249662021,1.851
"1.8.0","ci","2023-12-31",2,300,279,0,564358627,4.2
"1.8.0","ci","2024-01-01",5,822,741,2,788110036,8.608
"1.8.0","ci","2024-01-02",191,8889,8050,5,3436400300,48.496
"1.8.0","ci","2024-01-03",61,2316,2003,0,1222671888,13.855
"1.8.0","ci","2024-01-04",93,1582,1322,0,1234702161,13.698
"1.8.0","ci","2024-01-05",61,3284,2984,0,1386816749,18.265
"1.8.0","ci","2024-01-06",12,257,223,0,441770138,3.005
"1.8.0","ci","2024-01-07",2,233,213,0,455943366,2.249
"1.8.0","ci","2024-01-08",82,3032,2696,0,1362450546,15.007
"1.8.0","ci","2024-01-09",63,4633,4353,15,2021913754,31.298
"1.8.0","ci","2024-01-10",130,4193,3757,0,2700718077,31.841
"1.8.0","ci","2024-01-11",140,4742,4193,0,1629705521,16.612
"1.8.0","ci","2024-01-12",92,4310,3859,0,1688851109,19.819
"1.8.0","ci","2024-01-13",2,220,207,0,435433024,3.262
"1.8.0","ci","2024-01-14",21,1333,1214,0,732157860,9.267
"1.8.0","ci","2024-01-15",63,3957,3623,0,2154278333,18.743
"1.8.0","ci","2024-01-16",130,4870,4268,0,1980769017,27.282
"1.8.0","ci","2024-01-17",93,1904,1538,0,1311998212,11.555
"1.8.0","ci","2024-01-18",142,3246,2707,0,1725913882,17.37
"1.8.0","ci","2024-01-19",123,2823,2332,0,1548762753,17.474
"1.8.0","ci","2024-01-20",39,1084,934,0,698773940,5.65
"1.8.0","ci","2024-01-21",2,190,169,0,434738159,3.11
"1.8.0","ci","2024-01-22",60,3081,2792,2,1823584731,19.156
"1.8.0","ci","2024-01-23",126,2963,2459,0,2057306515,18.597
"1.8.0","ci","2024-01-24",94,2981,2557,0,1668114011,14.02
"1.8.0","ci","2024-01-25",129,3458,2928,1,1533866773,20.129
"1.8.0","ci","2024-01-26",124,3989,3381,1,1378219060,17.116
"1.8.0","ci","2024-01-27",16,606,535,0,230741401,2.611
"1.8.0","ci","2024-01-28",2,243,223,0,457695512,2.348
"1.8.0","ci","2024-01-29",119,4054,3467,1,1847663948,19.169
"1.8.0","ci","2024-01-30",143,4391,3764,0,1868635843,19.695
"1.8.0","ci","2024-01-31",103,2594,2135,0,1539760487,16.059
"1.8.0","ci","2024-02-01",59,1487,1218,0,924737399,11.898
"1.8.0","ci","2024-02-02",86,3478,3079,0,1630195959,18.049
"1.8.0","ci","2024-02-03",13,2585,2530,0,3459473519,25.169
"1.8.0","ci","2024-02-04",5,489,456,0,524058677,3.425
"1.8.0","ci","2024-02-05",190,6944,6325,0,2922248880,31.729
"1.8.0","ci","2024-02-06",213,6014,5184,0,3244140967,31.751
"1.8.0","ci","2024-02-07",149,1853,1269,0,1496991165,12.174
"1.8.0","ci","2024-02-08",197,2343,1637,0,1921281487,14.165
"1.8.0","ci","2024-02-09",134,2886,2351,0,1865838219,18.832
"1.8.0","ci","2024-02-10",26,639,533,0,865579714,6.191
"1.8.0","ci","2024-02-11",2,241,224,0,456948644,2.587
"1.8.0","ci","2024-02-12",261,5636,4655,0,2836985907,29.158
"1.8.0","ci","2024-02-13",130,1965,1502,3,1449555950,16.022
"1.8.0","ci","2024-02-14",118,2504,2042,0,1630363878,16.728
"1.8.0","ci","2024-02-15",92,2262,1877,0,1414777219,11.927
"1.8.0","ci","2024-02-16",62,1223,973,0,1363395530,15.301
"1.8.0","ci","2024-02-17",61,776,563,0,938757533,8.993
"1.8.0","ci","2024-02-18",10,306,261,0,323316317,2.339
"1.8.0","ci","2024-02-19",47,2330,2065,0,1519362063,16.719
"1.8.0","ci","2024-02-20",74,2495,2106,0,1438863230,48.285
"1.8.0","ci","2024-02-21",154,6218,5527,0,3740152292,33.347
"1.8.0","ci","2024-02-22",152,2747,2172,0,1783739160,15.79
"1.8.0","ci","2024-02-23",181,2404,1792,0,1332473324,17.858
"1.8.0","ci","2024-02-24",4,299,272,0,204023996,2.081
"1.8.0","ci","2024-02-25",2,202,180,0,225425436,2.243
"1.8.0","ci","2024-02-26",116,2334,1875,0,1170546725,15.784
"1.8.0","ci","2024-02-27",74,1759,1409,2,1176245695,15.921
"1.8.0","ci","2024-02-28",126,3623,3076,0,1720454729,22.319
"1.8.0","ci","2024-02-29",181,5604,4839,1,2364502927,25.344
"1.8.0","ci","2024-03-01",91,2876,2490,0,1168490347,13.02
"1.8.0","ci","2024-03-02",16,846,766,1,889853002,7.393
"1.8.0","ci","2024-03-03",6,318,278,0,386053123,3.138
"1.8.0","ci","2024-03-04",62,2550,2224,0,981881812,11.809
"1.8.0","ci","2024-03-05",81,1818,1469,1,1044645986,11.908
"1.8.0","ci","2024-03-06",37,531,384,0,292802566,3.083
"1.8.0","ci","2024-03-07",10,637,566,0,345547669,3.782
"1.8.0","ci","2024-03-08",6,378,335,1,315313569,6.106
"1.8.0","ci","2024-03-09",2,207,193,0,214542051,1.614
"1.8.0","ci","2024-03-10",3,293,267,0,243197126,2.401
"1.8.0","ci","2024-03-11",5,445,399,0,307028376,2.847
"1.8.0","ci","2024-03-12",3,352,306,0,333504072,3.168
"1.8.0","ci","2024-03-13",4,348,305,0,306066791,3.319
"1.8.0","ci","2024-03-14",3,302,276,0,252806208,2.464
"1.8.0","ci","2024-03-15",4,322,300,0,286200280,2.962
"1.8.0","ci","2024-03-16",2,214,200,0,231304999,1.899
"1.8.0","ci","2024-03-17",2,235,213,0,253398627,2.482
"1.8.0","ci","2024-03-18",5,398,348,0,329503349,3.147
"1.8.0","ci","2024-03-19",4,710,644,0,598153281,5.276
"1.8.0","ci","2024-03-20",10,399,333,0,321166076,3.415
"1.8.0","ci","2024-03-21",15,473,394,0,327716276,3.228
"1.8.0","ci","2024-03-22",6,399,360,0,263684740,114.559
"1.8.0","ci","2024-03-23",2,217,203,0,231543978,2.325
"1.8.0","ci","2024-03-24",2,184,166,0,159938761,2.808
"1.8.0","ci","2024-03-25",12,622,530,0,384745326,3.838
"1.8.0","ci","2024-03-26",5,478,435,0,287288709,2.768
"1.8.0","ci","2024-03-27",10,404,336,0,321669453,2.771
"1.8.0","ci","2024-03-28",3,345,305,0,299534214,3.242
"1.8.0","ci","2024-03-29",2,258,247,0,231409644,2.481
"1.8.0","ci","2024-03-30",2,217,203,0,230626237,2.363
"1.8.0","ci","2024-03-31",2,373,353,0,379402996,4.215
"1.8.0","ci","2024-04-01",4,342,305,0,382626018,3.972
"1.8.0","ci","2024-04-02",16,450,367,0,467839162,4.867
"1.8.0","ci","2024-04-03",14,468,383,0,442869653,4.21
"1.8.0","ci","2024-04-04",10,552,473,0,608766305,5.931
"1.8.0","ci","2024-04-05",5,459,412,0,478439421,6.469
"1.8.0","ci","2024-04-06",2,231,215,0,267574548,2.408
"1.8.0","ci","2024-04-07",2,254,230,0,290071544,3.018
"1.8.0","ci","2024-04-08",24,331,268,0,372946459,2.633
"1.8.0","ci","2024-04-09",2,54,33,0,44686494,0.219
"1.8.0","ci","2024-04-10",2,43,28,0,29950904,0.136
"1.8.0","ci","2024-04-11",4,254,228,0,40058942,0.657
"1.8.0","ci","2024-04-12",4,237,215,0,17633610,0.395
"1.8.0","ci","2024-04-13",4,92,76,0,33540120,0.322
"1.8.0","ci","2024-04-15",7,211,180,0,107811217,0.936
"1.8.0","ci","2024-04-16",4,108,88,0,28261411,0.465
"1.8.0","ci","2024-04-17",19,437,93,0,44925895,0.354
"1.8.0","ci","2024-04-18",40,1244,300,0,38909048,0.719
"1.8.0","ci","2024-04-19",17,1192,346,0,86847553,1.011
"1.8.0","ci","2024-04-20",2,230,18,0,15025550,0.09
"1.8.0","ci","2024-04-21",2,254,33,0,37517712,0.238
"1.8.0","ci","2024-04-22",9,793,243,0,79239557,0.804
"1.8.0","ci","2024-04-23",26,1775,472,4,375516264,5.804
"1.8.0","ci","2024-04-24",15,405,111,0,60092740,0.45
"1.8.0","ci","2024-04-25",19,272,111,0,82613561,0.582
"1.8.0","user","2023-04-26",159,9853,9157,58,13893169273,356.716
"1.8.0","user","2023-04-27",166,6772,6153,71,11502079065,3493.357
"1.8.0","user","2023-04-28",129,6723,6198,46,6985999548,544.319
"1.8.0","user","2023-04-29",60,2395,2218,24,2535435511,53.109
"1.8.0","user","2023-04-30",74,2249,2073,22,2323278083,483.215
"1.8.0","user","2023-05-01",124,4027,3548,22,9514362844,1097.778
"1.8.0","user","2023-05-02",132,5743,5253,36,6998007004,668.163
"1.8.0","user","2023-05-03",141,5667,5204,37,10997028574,998.079
"1.8.0","user","2023-05-04",139,4271,3806,38,10295258396,452.76
"1.8.0","user","2023-05-05",118,4249,3755,21,6693307816,3200.809
"1.8.0","user","2023-05-06",57,2570,2378,22,2499826830,550.805
"1.8.0","user","2023-05-07",73,3425,3202,17,8402437477,1230.569
"1.8.0","user","2023-05-08",168,16950,15893,90,21232157885,371.403
"1.8.0","user","2023-05-09",124,5563,5076,75,7363134344,263.204
"1.8.0","user","2023-05-10",118,4770,4331,64,4068025682,884.053
"1.8.0","user","2023-05-11",121,4450,4030,75,8614832367,732.31
"1.8.0","user","2023-05-12",113,4373,3964,61,10045663704,2857.272
"1.8.0","user","2023-05-13",50,1672,1466,20,5877529614,2133.449
"1.8.0","user","2023-05-14",53,1584,1420,15,8450579412,755.65
"1.8.0","user","2023-05-15",105,4333,3941,35,3422836725,194.693
"1.8.0","user","2023-05-16",102,4054,3692,40,3215903991,2403.504
"1.8.0","user","2023-05-17",88,3081,2792,19,3979315118,2401.613
"1.8.0","user","2023-05-18",92,3557,3255,30,4864759337,394.763
"1.8.0","user","2023-05-19",101,9091,8538,50,10933719976,658.624
"1.8.0","user","2023-05-20",50,3516,3230,47,3211440842,277.656
"1.8.0","user","2023-05-21",43,3166,2973,20,3473987903,1067.129
"1.8.0","user","2023-05-22",109,5488,5109,84,7674604326,1196.985
"1.8.0","user","2023-05-23",113,2881,2557,13,3134453211,66.808
"1.8.0","user","2023-05-24",112,5725,5303,63,6136732005,3825.31
"1.8.0","user","2023-05-25",78,1891,1674,35,4652496542,2003.707
"1.8.0","user","2023-05-26",93,3948,3648,29,3321289734,241.769
"1.8.0","user","2023-05-27",34,1423,1332,9,1049695450,74.637
"1.8.0","user","2023-05-28",41,1578,1455,16,3050561530,3710.882
"1.8.0","user","2023-05-29",68,2346,2137,41,2868991383,142.869
"1.8.0","user","2023-05-30",82,3477,3133,30,6370070673,104.347
"1.8.0","user","2023-05-31",89,4632,3833,23,3498756742,492.013
"1.8.0","user","2023-06-01",96,7067,6637,32,9454450704,609.485
"1.8.0","user","2023-06-02",69,3378,3143,68,7756451118,5744.218
"1.8.0","user","2023-06-03",41,2470,2288,44,5196573406,230.55
"1.8.0","user","2023-06-04",39,1464,1356,23,1413882386,65.38
"1.8.0","user","2023-06-05",81,2794,2537,41,6292695164,9501.253
"1.8.0","user","2023-06-06",98,3625,3339,13,4942922466,329.938
"1.8.0","user","2023-06-07",110,4342,4046,30,16997769033,67804.88
"1.8.0","user","2023-06-08",88,2349,2092,12,3293341337,553.355
"1.8.0","user","2023-06-09",76,3069,2829,33,3072221796,792.527
"1.8.0","user","2023-06-10",34,1559,1461,10,6688024828,2894.142
"1.8.0","user","2023-06-11",38,1600,1497,22,2357767941,46.716
"1.8.0","user","2023-06-12",65,2253,2043,12,3004694488,325.737
"1.8.0","user","2023-06-13",87,4398,4100,22,4779429558,265.039
"1.8.0","user","2023-06-14",76,3601,3372,48,3081285276,2562.632
"1.8.0","user","2023-06-15",75,5276,4918,31,3972505361,1130.273
"1.8.0","user","2023-06-16",71,2143,1947,16,3325017898,680.512
"1.8.0","user","2023-06-17",31,1837,1708,17,1960474399,120.56
"1.8.0","user","2023-06-18",45,1204,1060,10,2604908604,41.201
"1.8.0","user","2023-06-19",71,2874,2646,46,5073294753,258.666
"1.8.0","user","2023-06-20",77,6138,5602,73,11372670870,886.321
"1.8.0","user","2023-06-21",81,2950,2682,20,3630171478,124.154
"1.8.0","user","2023-06-22",68,2057,1833,7,1500843355,24.852
"1.8.0","user","2023-06-23",72,3299,3018,33,3130705649,703.799
"1.8.0","user","2023-06-24",32,731,655,14,525014898,253.634
"1.8.0","user","2023-06-25",43,1642,1529,16,2487484062,155.679
"1.8.0","user","2023-06-26",80,4746,4419,39,4270793719,1492.468
"1.8.0","user","2023-06-27",79,4431,4030,40,9018638695,492.546
"1.8.0","user","2023-06-28",78,5918,5422,46,6065913057,1139.179
"1.8.0","user","2023-06-29",68,4778,4384,67,2244869326,200.705
"1.8.0","user","2023-06-30",65,4618,4209,123,2255242577,140.427
"1.8.0","user","2023-07-01",43,2189,2008,20,2006541688,2854.34
"1.8.0","user","2023-07-02",35,1814,1702,27,1288542271,262.723
"1.8.0","user","2023-07-03",69,3760,3490,98,5071455886,526.676
"1.8.0","user","2023-07-04",53,2508,2286,26,3457777839,97.666
"1.8.0","user","2023-07-05",71,3905,3591,30,3744442747,105.596
"1.8.0","user","2023-07-06",71,3622,3310,30,2128621995,153.464
"1.8.0","user","2023-07-07",32,1148,1008,40,634254306,140.557
"1.8.0","user","2023-07-15",18,628,587,6,438728272,18.011
"1.8.0","user","2023-07-16",30,6724,6243,108,2506105223,437.878
"1.8.0","user","2023-07-17",61,4372,4019,72,6501218776,325.727
"1.8.0","user","2023-07-18",67,4906,4527,50,2695952300,121.243
"1.8.0","user","2023-07-19",66,5357,4888,79,4755397263,219.787
"1.8.0","user","2023-07-20",55,2898,2634,25,3146302878,64.377
"1.8.0","user","2023-07-21",50,9962,9027,129,6782002799,82.587
"1.8.0","user","2023-07-22",37,1336,1152,22,1896394493,106.545
"1.8.0","user","2023-07-23",28,5223,4777,71,1792941432,29.805
"1.8.0","user","2023-07-24",58,4068,3756,37,6052680820,150.41
"1.8.0","user","2023-07-25",68,7011,6399,78,3509260188,135.105
"1.8.0","user","2023-07-26",71,4954,4664,82,5696973468,13097.122
"1.8.0","user","2023-07-27",55,2741,2498,25,2183804832,62.717
"1.8.0","user","2023-07-28",56,3061,2847,38,1937590776,61.718
"1.8.0","user","2023-07-29",26,7025,6474,101,2373871174,14.968
"1.8.0","user","2023-07-30",34,1403,1298,11,930420610,99.446
"1.8.0","user","2023-07-31",54,3349,3093,31,2121198486,201.886
"1.8.0","user","2023-08-01",52,7764,7182,82,3516208687,178.864
"1.8.0","user","2023-08-02",48,2627,2373,19,3793990900,88.841
"1.8.0","user","2023-08-03",55,18984,17454,286,5811407508,793.53
"1.8.0","user","2023-08-04",50,2662,2422,17,2224165243,110.252
"1.8.0","user","2023-08-05",25,1642,1547,7,1724775217,25.625
"1.8.0","user","2023-08-06",21,691,564,7,1615604592,68.712
"1.8.0","user","2023-08-07",41,5603,5094,74,2143241871,44.472
"1.8.0","user","2023-08-08",48,3164,2923,102,1800595125,257.35
"1.8.0","user","2023-08-09",51,1421,1232,10,1619316323,72.918
"1.8.0","user","2023-08-10",57,6092,5661,69,3556120044,233.694
"1.8.0","user","2023-08-11",42,1235,1100,4,1498461170,16.097
"1.8.0","user","2023-08-12",21,5042,4644,45,2540095446,452.133
"1.8.0","user","2023-08-13",18,513,461,2,468057669,12.897
"1.8.0","user","2023-08-14",39,1941,1818,17,2164446183,714.457
"1.8.0","user","2023-08-15",46,1844,1698,18,3652158503,112.104
"1.8.0","user","2023-08-16",48,2514,2346,38,8538925993,493.856
"1.8.0","user","2023-08-17",62,3496,3235,23,8369855683,414.496
"1.8.0","user","2023-08-18",49,1745,1577,61,5898526539,932.668
